Address,Postcode,Type,Status,Source,lat,long,Description
872 FOLESHILL ROAD CV6 6GS,CV6 6GS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.440613,-1.490726,
866-868 FOLESHILL ROAD CV6 6GS,CV6 6GS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.440613,-1.490726,
801 FOLESHILL ROAD CV6 5HS,CV6 5HS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.434477,-1.495571,
669 FOLESHILL ROAD CV6 5JQ,CV6 5JQ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.432298,-1.496875,
655 FOLESHILL ROAD CV6 5JQ,CV6 5JQ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.432298,-1.496875,
649 FOLESHILL ROAD CV6 5JQ,CV6 5JQ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.432298,-1.496875,
625 FOLESHILL ROAD CV6 5JR,CV6 5JR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.430981,-1.497846,
621 FOLESHILL ROAD CV6 5JR,CV6 5JR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.430981,-1.497846,
619 FOLESHILL ROAD CV6 5JR,CV6 5JR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.430981,-1.497846,
615 FOLESHILL ROAD CV6 5JR,CV6 5JR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.430981,-1.497846,
611-613 FOLESHILL ROAD CV6 5JR,CV6 5JR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.430981,-1.497846,
587 FOLESHILL ROAD CV6 5JR,CV6 5JR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.430981,-1.497846,
583 FOLESHILL ROAD CV6 5JR,CV6 5JR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.430981,-1.497846,
564 FOLESHILL ROAD CV6 5HP,CV6 5HP,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.433864,-1.495136,
563-565 FOLESHILL ROAD CV6 5JW,CV6 5JW,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.429654,-1.498802,
554 FOLESHILL ROAD CV6 5HP,CV6 5HP,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.433864,-1.495136,
525 FOLESHILL ROAD CV6 5AU,CV6 5AU,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.428865,-1.499341,
523 FOLESHILL ROAD CV6 5AU,CV6 5AU,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.428865,-1.499341,
506 FOLESHILL ROAD CV6 5HP,CV6 5HP,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.433864,-1.495136,
498 FOLESHILL ROAD CV6 5HP,CV6 5HP,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.433864,-1.495136,
494 FOLESHILL ROAD CV6 5HP,CV6 5HP,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.433864,-1.495136,
490 FOLESHILL ROAD CV6 5HP,CV6 5HP,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.433864,-1.495136,
440 FOLESHILL ROAD CV6 5JX,CV6 5JX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.429767,-1.498058,
438A FOLESHILL ROAD CV6 5JX,CV6 5JX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.429767,-1.498058,
437 FOLESHILL ROAD CV6 5AQ,CV6 5AQ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.426607,-1.501146,
425 FOLESHILL ROAD CV6 5AQ,CV6 5AQ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.426607,-1.501146,
368 FOLESHILL ROAD CV6 5AN,CV6 5AN,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.428693,-1.498902,
364 FOLESHILL ROAD CV6 5AN,CV6 5AN,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.428693,-1.498902,
337 FOLESHILL ROAD CV1 4JS,CV1 4JS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.422308,-1.50493,
321 FOLESHILL ROAD CV1 4JS,CV1 4JS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.422308,-1.50493,
318-322 FOLESHILL ROAD CV6 5AJ,CV6 5AJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.426892,-1.500334,
317 FOLESHILL ROAD CV1 4JS,CV1 4JS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.422308,-1.50493,
310 FOLESHILL ROAD CV6 5AJ,CV6 5AJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.426892,-1.500334,
305-307 FOLESHILL ROAD CV1 4JS,CV1 4JS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.422308,-1.50493,
302A FOLESHILL ROAD CV6 5AJ,CV6 5AJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.426892,-1.500334,
31 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
4 SWAN LANE CV2 4GB,CV2 4GB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.410929,-1.488621,
29 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
25 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
23 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
24-26 TRINITY STREET CV1 1FL,CV1 1FL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409533,-1.509174,
21 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
19 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
34 WALSGRAVE ROAD CV2 4EB,CV2 4EB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.410008,-1.485588,
34-36 HILL STREET CV1 4AN,CV1 4AN,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409442,-1.515511,
15 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
13-15 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
250-252 HIPSWELL HIGHWAY CV2 5FS,CV2 5FS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408545,-1.459997,
2 DOVER STREET CV1 3DB,CV1 3DB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409504,-1.519715,
111 OLDFIELD ROAD CV5 8FR,CV5 8FR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.410372,-1.545888,
7 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
DEBENHAMS WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QX,CV1 1QX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409239,-1.512161,
18 TRINITY STREET CV1 1FL,CV1 1FL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409533,-1.509174,
5 TRINITY STREET CV1 1FJ,CV1 1FJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409776,-1.509604,
256 HIPSWELL HIGHWAY CV2 5FS,CV2 5FS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408545,-1.459997,
16 TRINITY STREET CV1 1FL,CV1 1FL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409533,-1.509174,
12-14 TRINITY STREET CV1 1FL,CV1 1FL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409533,-1.509174,
43 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
258 HIPSWELL HIGHWAY CV2 5FS,CV2 5FS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408545,-1.459997,
41 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
260-260A HIPSWELL HIGHWAY CV2 5FS,CV2 5FS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408545,-1.459997,
32 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
39 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
262 HIPSWELL HIGHWAY CV2 5FS,CV2 5FS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408545,-1.459997,
37 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
7 CHAMELEON MENSWEAR ORCHARD LINK UPPER PRECINCT CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
26 ZAVVI CO UK FIRST FLOOR ORCHARD LINK UPPER PRECINCT CV1 1DE,CV1 1DE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408338,-1.511686,
25 ORCHARD NEWS KIOSK ORCHARD LINK SMITHFORD WAY CV1 1QS,CV1 1QS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409239,-1.512161,
5 RAID UK LTD ORCHARD LINK UPPER PRECINCT CV1 1QS,CV1 1QS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409239,-1.512161,
4 COVENTRY CITY SHOP ORCHARD LINK UPPER PRECINCT CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
23 GREENWOODS MENSWEAR LTD ORCHARD LINK UPPER PRECINCT CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
22 AXL CLOTHES ORCHARD LINK UPPER PRECINCT CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
21 SELECT RETAIL CLOTHING PLC ORCHARD LINK UPPER PRECINCT CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
20 PREMIER LEATHERS INTERNATIONAL ORCHARD LINK UPPER PRECINCT CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
11 GAME STORES LTD WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
10 EVANS WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
9 REPUBLIC WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
8 ELTEX WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
18 SCHOLL FOOTCARE WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QX,CV1 1QX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409239,-1.512161,
17 BOOKSTORE WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QX,CV1 1QX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409239,-1.512161,
15 ART 4 U WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QX,CV1 1QX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409239,-1.512161,
12-13 PEACOCKS WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
14  WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
36 SPORTS WORLD INTERNATIONAL WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QX,CV1 1QX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409239,-1.512161,
35 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
33 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
10 IRONMONGER ROW CV1 1FD,CV1 1FD,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409126,-1.510913,
30 GOLDSMITHS GROUP PLC WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
31 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
29 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
61 DEAN STREET CV2 4FD,CV2 4FD,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408855,-1.485328,
32 BODYSHOP INTERNATIONAL LTD WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QX,CV1 1QX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409239,-1.512161,
103 EAGLE STREET CV1 4GP,CV1 4GP,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.41769,-1.505613,
33 W H SMITH LTD WEST ORCHARDS SHOPPING CENTRE SMITHFORD WAY CV1 1QT,CV1 1QT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408742,-1.511835,
14 NOD RISE CV5 7HT,CV5 7HT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408721,-1.563575,
10B SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
19 SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
92 DUDLEY STREET CV6 7EL,CV6 7EL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.436962,-1.481965,
10A SMITHFORD WAY CV1 1FY,CV1 1FY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40926,-1.513211,
10 NOD RISE CV5 7HT,CV5 7HT,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408721,-1.563575,
8 SMITHFORD WAY CV1 1FX,CV1 1FX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408808,-1.512643,
3C-3D LOWER HOLYHEAD ROAD CV1 3AX,CV1 3AX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.40911,-1.517793,
190 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
189 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
TRADE KITCHENS BATHROOMS AND BEDROOMS WATCH CLOSE CV1 3LN,CV1 3LN,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408815,-1.518699,
MARKS AND SPENCER UPPER PRECINCT CV1 1DE,CV1 1DE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408338,-1.511686,
62-64 BROADGATE CV1 1NF,CV1 1NF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407788,-1.511193,
188A ALLESLEY OLD ROAD CV5 8GJ,CV5 8GJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409027,-1.539801,
36 DENNIS ROAD CV2 3HN,CV2 3HN,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.419988,-1.475715,
163-164 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
172 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
98-100 LOWER PRECINCT CV1 1DX,CV1 1DX,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408409,-1.513838,
171 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
169 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
184 ALLESLEY OLD ROAD CV5 8GJ,CV5 8GJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409027,-1.539801,
89 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
178 ALLESLEY OLD ROAD CV5 8GJ,CV5 8GJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409027,-1.539801,
186 ALLESLEY OLD ROAD CV5 8GJ,CV5 8GJ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.409027,-1.539801,
168 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
167 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
154 DEEDMORE ROAD CV2 2AA,CV2 2AA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.440146,-1.458162,
50 SPON END CV1 3HE,CV1 3HE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408435,-1.529199,
51 SPON END CV1 3HE,CV1 3HE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408435,-1.529199,
56 BROADGATE CV1 1NF,CV1 1NF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407788,-1.511193,
160 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
49 SPON END CV1 3HE,CV1 3HE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408435,-1.529199,
161-162 SPON STREET CV1 3BB,CV1 3BB,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408444,-1.517786,
57 SPON END CV1 3HE,CV1 3HE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408435,-1.529199,
WILKINSON  CATHEDRAL LANES SHOPPING CENTRE BROADGATE CV1 1LL,CV1 1LL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407755,-1.509767,
48 SPON END CV1 3HE,CV1 3HE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408435,-1.529199,
9 SPON STREET CV1 3BA,CV1 3BA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408279,-1.516935,
10 SPON STREET CV1 3BA,CV1 3BA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408279,-1.516935,
12 SPON STREET CV1 3BA,CV1 3BA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408279,-1.516935,
13 SPON STREET CV1 3BA,CV1 3BA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408279,-1.516935,
83 UPPER SPON STREET CV1 3BL,CV1 3BL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408324,-1.523476,
1A HEARSALL LANE CV5 6HF,CV5 6HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407291,-1.530573,
74 FAR GOSFORD STREET CV1 5DZ,CV1 5DZ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408112,-1.494392,
81 UPPER SPON STREET CV1 3BL,CV1 3BL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408324,-1.523476,
14 SPON STREET CV1 3BA,CV1 3BA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408279,-1.516935,
54-56 BROADGATE CV1 1NF,CV1 1NF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407788,-1.511193,
77 UPPER SPON STREET CV1 3BL,CV1 3BL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408324,-1.523476,
55 SPON END CV1 3HE,CV1 3HE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408435,-1.529199,
73 UPPER SPON STREET CV1 3BL,CV1 3BL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408324,-1.523476,
1 SPON STREET CV1 3BA,CV1 3BA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408279,-1.516935,
102 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
104 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
103 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
93 FAR GOSFORD STREET CV1 5EA,CV1 5EA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407862,-1.494507,
68 FAR GOSFORD STREET CV1 5DZ,CV1 5DZ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408112,-1.494392,
69 FAR GOSFORD STREET CV1 5DZ,CV1 5DZ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408112,-1.494392,
67 FAR GOSFORD STREET CV1 5DZ,CV1 5DZ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408112,-1.494392,
109 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
108 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
64 FAR GOSFORD STREET CV1 5DZ,CV1 5DZ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408112,-1.494392,
110 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
89 FAR GOSFORD STREET CV1 5EA,CV1 5EA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407862,-1.494507,
111 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
112 SPON END CV1 3HF,CV1 3HF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408254,-1.526182,
E JONES UPPER PRECINCT CV1 1DU,CV1 1DU,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408058,-1.511322,
53 FAR GOSFORD STREET CV1 5DZ,CV1 5DZ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.408112,-1.494392,
4A HEARSALL LANE CV5 6QR,CV5 6QR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407858,-1.530611,
21  GILLS GENERAL STORE CROMWELL STREET CV6 5EY,CV6 5EY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.421173,-1.493678,
49 LOWER PRECINCT CV1 1DS,CV1 1DS,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407944,-1.514387,
117 FAR GOSFORD STREET CV1 5EA,CV1 5EA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407862,-1.494507,
37 FAR GOSFORD STREET CV1 5DW,CV1 5DW,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407816,-1.496763,
34 FAR GOSFORD STREET CV1 5DW,CV1 5DW,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407816,-1.496763,
44-46 BROADGATE CV1 1NF,CV1 1NF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407788,-1.511193,
48 BROADGATE CV1 1NF,CV1 1NF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407788,-1.511193,
42 BROADGATE CV1 1NF,CV1 1NF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407788,-1.511193,
36 BROADGATE CV1 1NF,CV1 1NF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407788,-1.511193,
SUITE 11  CATHEDRAL LANES SHOPPING CENTRE BROADGATE CV1 1LL,CV1 1LL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407755,-1.509767,
UNIT 2  CATHEDRAL LANES SHOPPING CENTRE BROADGATE CV1 1LL,CV1 1LL,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407755,-1.509767,
10 HEARSALL LANE CV5 6QR,CV5 6QR,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407858,-1.530611,
44 COVENTRY STREET CV2 4LZ,CV2 4LZ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.416372,-1.481236,
131-132 FAR GOSFORD STREET CV1 5EA,CV1 5EA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407862,-1.494507,
193 MELBOURNE ROAD CV5 6JF,CV5 6JF,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407529,-1.529409,
16 BINLEY ROAD CV3 1HZ,CV3 1HZ,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407626,-1.491849,
133 FAR GOSFORD STREET CV1 5EA,CV1 5EA,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407862,-1.494507,
135 FAR GOSFORD STREET CV1 5DY,CV1 5DY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407458,-1.496746,
138 FAR GOSFORD STREET CV1 5DY,CV1 5DY,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407458,-1.496746,
26 BROADGATE CV1 1NE,CV1 1NE,Commercial - Retail - Shop / Showroom,,LLPG-BLPU-20200709,52.407578,-1.510475,
